order_id,order_date,customer_id,product_id,category,region,channel,quantity,unit_price,revenue,cost,discount
ORD-000245,2024-04-30,CUST-0314,SKU-012,Electronics,South,Online,2,65.46,190.38,119.41,25.11
ORD-000246,2025-03-04,CUST-0490,SKU-055,Electronics,East,Partner,7,133.52,1503.2,967.45,143.8
ORD-000247,2025-08-10,CUST-0656,SKU-048,Apparel,West,Retail,7,50.88,414.48,253.22,40.24
ORD-000248,2024-05-28,CUST-0732,SKU-059,Home & Kitchen,East,Retail,1,188.51,258.16,187.42,4.72
ORD-000249,2023-03-29,CUST-0393,SKU-017,Sports,South,Partner,9,150.59,1752.54,1095.71,140.39
ORD-000250,2024-12-26,CUST-0548,SKU-031,Electronics,South,Online,10,102.47,1299.13,865.17,65.99
ORD-000251,2023-08-19,CUST-0545,SKU-053,Beauty,South,Online,3,77.98,208.12,129.41,22.86
ORD-000252,2023-08-15,CUST-0091,SKU-058,Home & Kitchen,South,Retail,6,105.4,570.05,427.24,51.16
ORD-000253,2023-07-12,CUST-0796,SKU-052,Sports,North,Online,5,44.23,227.43,142.57,30.61
ORD-000254,2023-07-18,CUST-0210,SKU-023,Apparel,West,Online,4,67.42,270.65,187.61,5.41
ORD-000255,2025-06-28,CUST-0759,SKU-032,Electronics,North,Online,11,157.34,2395.56,1626.96,330.46
ORD-000256,2023-12-30,CUST-0428,SKU-050,Electronics,East,Partner,8,87.21,795.54,442.12,28.27
ORD-000257,2023-04-17,CUST-0423,SKU-009,Home & Kitchen,West,Retail,8,165.38,1711.33,1354.77,40.68
ORD-000258,2023-06-29,CUST-0663,SKU-006,Apparel,North,Partner,10,113.19,1225.99,937.82,13.05
ORD-000259,2024-01-30,CUST-0403,SKU-002,Apparel,North,Online,6,51.76,403.88,297.32,5.49
ORD-000260,2023-12-13,CUST-0336,SKU-037,Apparel,East,Retail,2,30.98,65.16,38.58,7.38
ORD-000261,2023-11-07,CUST-0775,SKU-015,Electronics,North,Online,8,101.75,731.64,558.76,6.52
ORD-000262,2025-08-06,CUST-0894,SKU-042,Apparel,East,Retail,5,68.76,406.15,321.79,43.12
ORD-000263,2025-05-16,CUST-0062,SKU-007,Electronics,North,Retail,11,80.22,1401.26,1074.34,61.98
ORD-000264,2024-07-27,CUST-0447,SKU-056,Sports,North,Partner,11,252.57,3038.95,2151.28,174.9
ORD-000265,2025-09-13,CUST-0144,SKU-028,Electronics,East,Partner,5,103.82,551.26,416.01,34.09
ORD-000266,2023-12-07,CUST-0895,SKU-054,Beauty,East,Retail,10,69.2,707.21,435.59,20.27
ORD-000267,2023-05-18,CUST-0767,SKU-034,Sports,North,Partner,9,85.81,955.8,707.51,52.41
ORD-000268,2023-09-29,CUST-0728,SKU-016,Apparel,South,Online,5,114.8,477.24,301.9,58.06
ORD-000269,2023-03-31,CUST-0162,SKU-038,Sports,South,Retail,8,59.52,616.36,393.71,56.59
ORD-000270,2025-08-10,CUST-0171,SKU-041,Home & Kitchen,West,Retail,4,50.51,235.12,177.62,34.84
ORD-000271,2023-08-07,CUST-0258,SKU-007,Apparel,West,Partner,10,248.86,2308.03,1322.66,254.82
ORD-000272,2024-03-20,CUST-0806,SKU-013,Sports,South,Partner,9,177.96,2348.8,1312.98,35.98
ORD-000273,2023-07-22,CUST-0769,SKU-047,Sports,West,Retail,11,114.2,1240.39,889.31,95.56
ORD-000274,2025-09-07,CUST-0390,SKU-033,Electronics,South,Retail,1,185.1,198.55,152.39,18.59
ORD-000275,2023-06-08,CUST-0568,SKU-017,Beauty,South,Retail,8,72.4,676.4,469.93,73.61
ORD-000276,2024-05-30,CUST-0849,SKU-034,Electronics,West,Partner,2,65.56,178.53,125.01,14.66
ORD-000277,2025-08-08,CUST-0796,SKU-021,Electronics,South,Partner,10,72.35,848.26,484.64,14.45
ORD-000278,2024-06-05,CUST-0353,SKU-017,Apparel,West,Online,7,53.43,499.97,340.5,72.27
ORD-000279,2025-06-17,CUST-0864,SKU-042,Apparel,East,Partner,6,58.75,508.71,400.09,27.37
ORD-000280,2025-06-15,CUST-0705,SKU-025,Apparel,West,Partner,7,106.06,1079.16,719.86,21.14
ORD-000281,2025-02-06,CUST-0818,SKU-033,Apparel,South,Retail,11,106.13,1752.43,1208.27,239.68
ORD-000282,2025-01-12,CUST-0663,SKU-050,Apparel,North,Partner,7,91.13,869.66,528.82,17.78
ORD-000283,2024-07-30,CUST-0172,SKU-025,Beauty,East,Online,11,83.25,989.76,579.25,110.31
ORD-000284,2024-08-03,CUST-0238,SKU-022,Beauty,West,Online,9,155.98,1493.76,1157.03,94.99
ORD-000285,2025-04-11,CUST-0370,SKU-002,Apparel,North,Partner,11,151.37,2765.38,1655.48,196.24
ORD-000286,2024-03-02,CUST-0063,SKU-006,Electronics,North,Partner,10,131.93,1882.23,1483.86,77.53
ORD-000287,2025-08-03,CUST-0428,SKU-008,Home & Kitchen,East,Online,1,175.44,209.68,162.21,16.4
ORD-000288,2025-05-28,CUST-0156,SKU-053,Electronics,East,Retail,5,123.76,953.09,547.53,134.54
ORD-000289,2024-01-10,CUST-0565,SKU-055,Apparel,East,Online,5,99.38,595.7,448.72,65.29
ORD-000290,2024-02-16,CUST-0349,SKU-021,Home & Kitchen,North,Online,4,127.2,699.63,390.36,22.84
ORD-000291,2024-12-15,CUST-0226,SKU-008,Electronics,South,Partner,6,152.79,1103.32,861.0,114.69
ORD-000292,2025-07-11,CUST-0816,SKU-048,Sports,East,Partner,10,235.55,3092.98,2339.74,312.6
ORD-000293,2023-04-07,CUST-0472,SKU-035,Home & Kitchen,East,Partner,2,92.17,239.04,131.73,35.0
ORD-000294,2023-03-10,CUST-0469,SKU-037,Apparel,South,Online,3,98.45,373.73,274.12,25.07
ORD-000295,2023-09-06,CUST-0008,SKU-044,Electronics,East,Online,4,52.61,178.66,116.85,5.81
ORD-000296,2024-03-05,CUST-0827,SKU-009,Apparel,East,Partner,10,71.64,1028.11,608.38,118.29
ORD-000297,2023-06-12,CUST-0629,SKU-009,Electronics,East,Retail,2,50.01,115.27,75.4,8.77
ORD-000298,2024-06-03,CUST-0754,SKU-010,Sports,East,Online,8,83.45,898.08,588.44,132.82
ORD-000299,2024-06-25,CUST-0762,SKU-043,Home & Kitchen,North,Online,3,87.63,327.34,254.3,10.55
ORD-000300,2025-08-08,CUST-0814,SKU-042,Apparel,North,Partner,10,152.86,1792.19,1227.37,201.2
ORD-000301,2025-01-15,CUST-0127,SKU-009,Sports,East,Partner,11,95.45,1449.84,1124.06,138.04
ORD-000302,2023-09-08,CUST-0514,SKU-022,Home & Kitchen,North,Partner,8,78.26,529.55,369.18,2.49
ORD-000303,2025-02-25,CUST-0503,SKU-045,Electronics,East,Partner,8,67.14,850.98,554.88,111.17
ORD-000304,2025-03-17,CUST-0577,SKU-058,Apparel,North,Partner,2,53.11,174.38,104.41,7.89
ORD-000305,2024-11-10,CUST-0267,SKU-059,Apparel,East,Partner,10,186.13,1918.13,1413.36,72.86
ORD-000306,2024-11-07,CUST-0591,SKU-042,Beauty,East,Partner,8,149.54,1219.28,850.81,108.96
ORD-000307,2023-11-07,CUST-0631,SKU-038,Apparel,East,Retail,1,54.36,48.86,27.18,3.43
ORD-000308,2024-12-18,CUST-0860,SKU-002,Apparel,South,Online,6,97.09,711.18,430.73,57.76
ORD-000309,2023-05-15,CUST-0310,SKU-057,Beauty,South,Online,6,60.64,453.26,296.34,30.49
ORD-000310,2024-09-21,CUST-0767,SKU-010,Apparel,West,Partner,3,111.65,315.6,191.89,5.87
ORD-000311,2025-07-10,CUST-0432,SKU-050,Sports,South,Partner,11,134.15,1945.68,1075.9,225.44
ORD-000312,2025-08-29,CUST-0537,SKU-047,Electronics,West,Online,2,85.82,187.95,149.97,19.64
ORD-000313,2023-10-26,CUST-0321,SKU-050,Apparel,East,Partner,8,37.66,260.73,192.76,19.63
ORD-000314,2023-11-29,CUST-0556,SKU-038,Electronics,South,Online,3,58.61,173.12,125.13,7.79
ORD-000315,2024-09-10,CUST-0489,SKU-052,Sports,South,Partner,10,62.58,596.54,414.67,89.2
ORD-000316,2024-02-03,CUST-0520,SKU-016,Home & Kitchen,West,Partner,2,232.76,614.16,434.99,83.22
ORD-000317,2025-01-01,CUST-0213,SKU-045,Electronics,West,Online,4,184.2,956.34,571.41,41.52
ORD-000318,2023-07-22,CUST-0617,SKU-022,Electronics,East,Retail,2,127.36,251.51,159.78,34.01
ORD-000319,2023-06-18,CUST-0324,SKU-037,Apparel,South,Online,3,65.69,222.42,149.24,17.47
ORD-000320,2023-02-20,CUST-0754,SKU-009,Electronics,North,Partner,10,70.2,853.77,654.8,63.2
ORD-000321,2024-04-14,CUST-0269,SKU-050,Apparel,North,Retail,9,66.56,884.32,554.63,14.76
ORD-000322,2023-08-01,CUST-0019,SKU-021,Home & Kitchen,North,Partner,11,139.32,1454.15,1072.03,198.4
ORD-000323,2023-10-27,CUST-0133,SKU-005,Apparel,West,Online,3,36.85,95.93,54.57,2.76
ORD-000324,2025-07-04,CUST-0562,SKU-010,Electronics,East,Online,11,147.02,2185.36,1575.05,309.09
ORD-000325,2025-03-25,CUST-0060,SKU-058,Apparel,South,Online,9,47.83,712.18,401.3,65.89
ORD-000326,2025-04-20,CUST-0623,SKU-035,Electronics,South,Retail,7,158.17,1829.91,1209.89,126.96
ORD-000327,2024-08-16,CUST-0341,SKU-033,Sports,South,Online,6,127.21,774.88,444.71,79.89
ORD-000328,2023-04-23,CUST-0097,SKU-004,Electronics,West,Retail,7,100.58,906.76,571.75,115.88
ORD-000329,2025-01-16,CUST-0895,SKU-057,Home & Kitchen,West,Retail,9,101.22,1263.24,979.69,30.68
ORD-000330,2024-08-26,CUST-0137,SKU-009,Apparel,East,Retail,1,81.84,80.59,59.6,10.28
ORD-000331,2025-06-27,CUST-0835,SKU-022,Home & Kitchen,East,Online,11,265.98,4065.59,3189.36,434.74
ORD-000332,2024-04-24,CUST-0650,SKU-015,Sports,West,Retail,2,82.16,240.72,176.61,17.95
ORD-000333,2023-06-23,CUST-0132,SKU-049,Electronics,North,Retail,2,97.56,216.23,144.88,23.47
ORD-000334,2024-08-17,CUST-0315,SKU-041,Sports,North,Online,9,107.25,976.71,594.01,67.75
ORD-000335,2024-04-01,CUST-0072,SKU-043,Beauty,East,Online,6,80.02,709.61,538.04,88.25
ORD-000336,2024-10-21,CUST-0668,SKU-018,Home & Kitchen,South,Online,7,177.66,1204.57,719.35,140.13
ORD-000337,2024-01-11,CUST-0004,SKU-050,Home & Kitchen,South,Retail,5,63.48,382.19,235.65,8.3
ORD-000338,2023-11-03,CUST-0889,SKU-001,Apparel,West,Online,7,67.66,419.87,292.05,28.65
ORD-000339,2023-05-06,CUST-0818,SKU-020,Electronics,South,Partner,8,40.19,407.34,245.56,57.7
ORD-000340,2025-08-19,CUST-0652,SKU-003,Home & Kitchen,South,Online,9,116.61,1183.68,868.28,38.1
ORD-000341,2025-01-25,CUST-0530,SKU-005,Sports,North,Partner,8,80.89,930.43,531.17,52.32
ORD-000342,2024-04-10,CUST-0500,SKU-034,Electronics,North,Online,9,105.06,1397.82,801.71,188.07
ORD-000343,2023-08-23,CUST-0509,SKU-003,Electronics,West,Online,9,142.41,1126.35,696.91,5.41
ORD-000344,2024-09-20,CUST-0079,SKU-005,Apparel,South,Online,8,68.52,516.8,337.53,1.15
ORD-000345,2024-02-17,CUST-0184,SKU-017,Home & Kitchen,East,Online,9,62.95,781.25,472.14,64.05
ORD-000346,2024-09-27,CUST-0745,SKU-054,Apparel,North,Online,1,72.84,68.53,39.61,6.31
ORD-000347,2023-04-01,CUST-0091,SKU-060,Beauty,East,Retail,11,203.69,2901.56,1927.48,397.84
ORD-000348,2023-07-03,CUST-0634,SKU-012,Sports,East,Partner,6,45.66,292.12,232.14,19.25
ORD-000349,2025-01-04,CUST-0133,SKU-012,Beauty,North,Retail,6,159.02,1255.48,966.81,158.91
ORD-000350,2023-03-03,CUST-0210,SKU-028,Home & Kitchen,North,Retail,10,130.22,1626.08,1239.59,173.11
ORD-000351,2024-11-08,CUST-0722,SKU-040,Sports,East,Retail,4,164.75,674.09,487.09,48.93
ORD-000352,2024-02-16,CUST-0762,SKU-013,Beauty,North,Retail,10,112.65,1549.0,973.26,49.74
ORD-000353,2023-01-04,CUST-0616,SKU-057,Electronics,South,Partner,4,96.52,393.19,257.28,28.64
ORD-000354,2025-02-03,CUST-0740,SKU-036,Home & Kitchen,North,Retail,11,50.95,832.78,619.92,74.64
ORD-000355,2024-11-30,CUST-0239,SKU-044,Electronics,East,Retail,11,93.3,1151.14,811.24,37.27
ORD-000356,2025-03-26,CUST-0761,SKU-046,Sports,West,Retail,6,93.01,923.91,544.77,110.03
ORD-000357,2025-06-14,CUST-0829,SKU-028,Electronics,West,Partner,10,54.91,800.99,495.69,46.21
ORD-000358,2024-12-30,CUST-0354,SKU-039,Home & Kitchen,South,Partner,6,164.1,1271.71,932.6,75.47
ORD-000359,2025-04-21,CUST-0329,SKU-041,Apparel,North,Online,6,182.55,1808.75,1318.54,158.98
ORD-000360,2023-04-24,CUST-0663,SKU-017,Home & Kitchen,East,Partner,1,45.38,58.39,36.85,5.55
ORD-000361,2025-07-07,CUST-0543,SKU-053,Home & Kitchen,West,Retail,5,139.73,932.62,673.91,62.54
ORD-000362,2025-07-02,CUST-0541,SKU-022,Beauty,East,Online,6,130.48,1066.49,607.38,127.41
ORD-000363,2024-11-25,CUST-0838,SKU-057,Sports,East,Partner,2,159.23,349.22,227.25,0.03
ORD-000364,2025-03-13,CUST-0243,SKU-045,Apparel,North,Partner,7,94.19,1076.71,604.84,157.0
ORD-000365,2025-01-11,CUST-0761,SKU-012,Home & Kitchen,West,Online,4,97.79,530.96,299.07,52.49
ORD-000366,2025-05-27,CUST-0189,SKU-042,Electronics,North,Retail,11,183.69,3120.93,2489.89,466.28
ORD-000367,2025-06-08,CUST-0562,SKU-024,Electronics,North,Retail,3,61.44,274.45,168.23,12.33
ORD-000368,2024-06-07,CUST-0250,SKU-011,Home & Kitchen,North,Retail,10,147.48,1958.8,1379.48,265.24
ORD-000369,2025-03-27,CUST-0412,SKU-035,Beauty,North,Online,10,53.57,887.47,658.4,126.22
ORD-000370,2025-07-04,CUST-0005,SKU-007,Home & Kitchen,West,Online,1,132.31,178.79,106.26,15.09
ORD-000371,2023-10-25,CUST-0890,SKU-051,Apparel,West,Retail,9,93.79,728.57,503.66,24.89
ORD-000372,2023-02-16,CUST-0066,SKU-018,Home & Kitchen,South,Online,2,126.01,303.09,234.38,31.67
ORD-000373,2023-06-20,CUST-0286,SKU-031,Home & Kitchen,North,Online,5,63.4,355.2,244.0,45.45
ORD-000374,2023-01-31,CUST-0634,SKU-039,Home & Kitchen,East,Retail,5,96.36,549.59,419.52,17.78
ORD-000375,2024-03-10,CUST-0327,SKU-052,Apparel,East,Online,2,117.28,339.55,251.07,30.39
ORD-000376,2023-01-21,CUST-0830,SKU-029,Sports,North,Partner,9,185.65,1833.13,1169.23,219.26
ORD-000377,2023-09-16,CUST-0312,SKU-018,Apparel,East,Retail,9,119.14,896.67,565.8,21.66
ORD-000378,2023-09-10,CUST-0809,SKU-058,Beauty,North,Retail,2,85.97,144.94,113.99,0.26
ORD-000379,2024-12-07,CUST-0494,SKU-028,Sports,North,Online,5,68.26,395.48,262.6,35.97
ORD-000380,2023-09-06,CUST-0762,SKU-032,Sports,East,Partner,9,175.76,1342.93,1053.7,49.52
ORD-000381,2025-08-07,CUST-0721,SKU-023,Sports,North,Online,9,185.1,1960.55,1156.32,34.09
ORD-000382,2023-07-07,CUST-0290,SKU-027,Beauty,East,Retail,7,186.7,1371.46,838.82,121.02
ORD-000383,2025-08-29,CUST-0057,SKU-008,Beauty,North,Partner,7,213.87,1639.33,986.37,17.5
ORD-000384,2024-07-21,CUST-0209,SKU-017,Apparel,East,Partner,10,141.75,1588.73,1176.31,131.77
ORD-000385,2023-09-01,CUST-0612,SKU-014,Apparel,North,Online,7,188.59,1132.79,721.65,130.41
ORD-000386,2023-02-08,CUST-0368,SKU-018,Home & Kitchen,North,Retail,4,164.72,772.92,447.72,20.54
ORD-000387,2023-11-02,CUST-0068,SKU-017,Beauty,North,Partner,6,148.2,785.72,618.67,89.38
ORD-000388,2024-08-13,CUST-0606,SKU-042,Home & Kitchen,West,Partner,5,32.56,166.97,123.74,15.3
ORD-000389,2023-04-20,CUST-0168,SKU-043,Electronics,South,Online,2,85.52,220.82,151.0,1.69
ORD-000390,2023-06-16,CUST-0810,SKU-019,Electronics,East,Online,1,25.49,28.97,16.39,1.62
ORD-000391,2023-04-25,CUST-0678,SKU-013,Apparel,West,Partner,11,65.71,929.14,581.58,16.5
ORD-000392,2024-11-08,CUST-0417,SKU-008,Sports,South,Online,6,107.74,661.24,441.48,46.03
ORD-000393,2023-03-30,CUST-0698,SKU-035,Sports,South,Online,11,41.22,586.64,401.0,37.86
ORD-000394,2023-01-22,CUST-0805,SKU-044,Apparel,East,Online,9,81.57,808.72,525.81,23.74
ORD-000395,2024-03-31,CUST-0606,SKU-059,Apparel,South,Partner,9,73.57,978.3,737.39,78.44
ORD-000396,2023-11-07,CUST-0778,SKU-019,Apparel,West,Online,6,60.07,323.95,184.72,30.6
ORD-000397,2024-07-24,CUST-0421,SKU-007,Electronics,North,Partner,6,101.09,671.54,435.01,88.52
ORD-000398,2025-07-27,CUST-0360,SKU-001,Electronics,North,Partner,6,58.61,432.22,310.87,19.93
ORD-000399,2025-05-07,CUST-0484,SKU-040,Apparel,South,Retail,9,61.55,895.69,557.57,16.19
ORD-000400,2024-06-22,CUST-0115,SKU-057,Apparel,,Partner,11,130.07,1802.05,1027.73,101.73
ORD-000401,2024-10-04,CUST-0711,SKU-024,Sports,East,Online,4,98.38,371.26,252.26,11.24
ORD-000402,2025-03-22,CUST-0575,SKU-049,Electronics,West,Retail,9,102.25,1518.74,1128.63,21.21
ORD-000403,2024-03-13,CUST-0718,SKU-059,Sports,East,Retail,10,120.83,1757.02,1257.98,25.54
ORD-000404,2024-10-20,CUST-0361,SKU-060,Electronics,West,Online,4,114.93,444.27,326.72,62.61
ORD-000405,2023-08-05,CUST-0510,SKU-004,Apparel,West,Online,6,180.44,1011.64,563.2,134.41
ORD-000406,2024-09-02,CUST-0814,SKU-042,Home & Kitchen,West,Retail,11,111.96,1191.92,888.38,108.45
ORD-000407,2023-08-25,CUST-0825,SKU-048,Electronics,West,Online,6,26.22,137.46,98.04,18.92
ORD-000408,2023-07-11,CUST-0450,SKU-021,Beauty,East,Retail,8,76.32,630.46,434.89,85.44
ORD-000409,2025-01-31,CUST-0411,SKU-006,Beauty,West,Retail,1,103.17,151.69,114.29,8.55
ORD-000410,2024-07-28,CUST-0498,SKU-050,Beauty,North,Online,4,137.68,599.98,344.14,53.53
ORD-000411,2024-01-12,CUST-0683,SKU-007,Electronics,South,Partner,1,114.9,138.96,91.43,16.33
ORD-000412,2023-02-09,CUST-0551,SKU-050,Home & Kitchen,West,Online,3,97.07,342.74,250.81,39.19
ORD-000413,2023-08-25,CUST-0816,SKU-003,Home & Kitchen,East,Online,3,163.83,429.44,328.7,15.2
ORD-000414,2025-03-12,CUST-0285,SKU-024,Sports,West,Retail,8,230.28,3004.04,1944.14,209.77
ORD-000415,2024-04-13,CUST-0337,SKU-002,Electronics,North,Partner,2,186.02,549.46,304.92,35.85
ORD-000416,2025-08-18,CUST-0196,SKU-034,Electronics,North,Partner,6,88.92,603.72,414.36,33.15
ORD-000417,2025-06-19,CUST-0856,SKU-046,Sports,South,Partner,1,124.52,178.39,125.89,21.79
ORD-000418,2025-05-04,CUST-0499,SKU-021,Electronics,East,Partner,7,130.21,1481.23,919.47,139.06
ORD-000419,2023-01-16,CUST-0499,SKU-005,Electronics,West,Retail,8,94.27,810.27,643.32,33.84
ORD-000420,2023-02-20,CUST-0089,SKU-039,Electronics,East,Online,2,147.42,358.58,240.22,33.28
ORD-000421,2024-08-01,CUST-0836,SKU-002,Home & Kitchen,South,Partner,2,73.02,156.61,105.83,13.99
ORD-000422,2023-12-05,CUST-0540,SKU-035,Apparel,North,Online,9,123.4,1124.35,864.79,116.09
ORD-000423,2025-04-21,CUST-0157,SKU-050,Home & Kitchen,East,Retail,10,143.16,2364.11,1447.98,275.08
ORD-000424,2023-11-15,CUST-0497,SKU-008,Sports,South,Retail,10,120.1,1112.91,636.81,72.75
ORD-000425,2023-06-03,CUST-0053,SKU-017,Electronics,West,Online,7,76.4,634.38,400.02,2.19
ORD-000426,2023-04-23,CUST-0835,SKU-002,Beauty,South,Online,5,70.28,452.57,341.65,14.64
ORD-000427,2023-10-29,CUST-0267,SKU-045,Sports,South,Online,8,208.47,1455.58,1055.12,204.7
ORD-000428,2024-09-18,CUST-0035,SKU-030,Beauty,North,Retail,4,57.9,218.67,162.2,13.64
ORD-000429,2023-05-07,CUST-0218,SKU-031,Sports,East,Retail,7,107.77,954.17,623.25,13.73
ORD-000430,2025-03-08,CUST-0225,SKU-030,Apparel,North,Retail,11,93.53,1666.9,978.86,230.83
ORD-000431,2023-10-30,CUST-0721,SKU-032,Electronics,South,Online,3,45.5,119.49,77.12,15.7
ORD-000432,2023-11-10,CUST-0220,SKU-036,Beauty,South,Partner,11,93.31,932.76,616.01,89.23
ORD-000433,2024-10-24,CUST-0427,SKU-056,Apparel,East,Retail,8,163.25,1274.33,743.65,51.58
ORD-000434,2025-05-12,CUST-0831,SKU-023,Apparel,North,Partner,2,62.56,200.39,136.4,19.5
ORD-000435,2024-03-11,CUST-0708,SKU-011,Home & Kitchen,West,Online,10,68.93,999.38,709.99,145.14
ORD-000436,2025-03-08,CUST-0442,SKU-041,Home & Kitchen,,Retail,6,129.16,1255.58,780.38,129.94
ORD-000437,2023-11-01,CUST-0243,SKU-039,Home & Kitchen,South,Online,10,129.22,1138.17,818.37,71.56
ORD-000438,2023-05-10,CUST-0863,SKU-039,Home & Kitchen,South,Online,5,112.32,706.58,415.51,6.01
ORD-000439,2025-04-08,CUST-0681,SKU-059,Apparel,East,Retail,4,74.87,497.66,355.82,13.34
ORD-000440,2025-02-05,CUST-0476,SKU-029,Sports,South,Partner,4,73.26,438.41,245.48,62.73
ORD-000441,2025-01-20,CUST-0342,SKU-010,Apparel,East,Retail,9,63.33,803.48,558.64,2.14
ORD-000442,2025-06-01,CUST-0192,SKU-030,Electronics,North,Retail,6,128.93,1177.64,707.07,159.04
ORD-000443,2024-05-13,CUST-0042,SKU-038,Beauty,East,Online,3,138.58,590.94,433.44,71.06
ORD-000444,2023-07-17,CUST-0059,SKU-030,Sports,North,Online,8,95.02,766.01,597.76,16.26
ORD-000445,2024-08-08,CUST-0007,SKU-024,Home & Kitchen,North,Partner,2,55.12,115.11,73.22,3.7
ORD-000446,2024-07-27,CUST-0573,SKU-043,Electronics,West,Online,5,97.25,531.87,315.05,55.37
ORD-000447,2024-01-22,CUST-0480,SKU-016,Electronics,West,Retail,5,113.23,713.97,491.92,22.44
ORD-000448,2024-09-30,CUST-0834,SKU-014,Beauty,East,Partner,4,145.53,548.01,306.13,79.86
ORD-000449,2023-09-21,CUST-0665,SKU-016,Beauty,West,Online,7,101.84,593.67,424.22,16.8
ORD-000450,2024-09-01,CUST-0420,SKU-057,Electronics,North,Retail,10,55.58,539.13,309.15,21.3
ORD-000451,2025-03-04,CUST-0164,SKU-031,Home & Kitchen,East,Partner,3,71.88,346.82,250.94,38.18
ORD-000452,2023-04-07,CUST-0846,SKU-051,Electronics,East,Partner,8,276.63,2869.71,2150.42,289.6
ORD-000453,2024-03-29,CUST-0410,SKU-019,Apparel,East,Retail,2,156.2,461.19,307.12,19.24
ORD-000454,2024-10-23,CUST-0368,SKU-049,Home & Kitchen,North,Retail,4,240.48,936.22,655.99,16.29
ORD-000455,2023-02-21,CUST-0553,SKU-007,Apparel,South,Partner,11,132.26,1774.13,1316.12,60.28
ORD-000456,2024-09-23,CUST-0007,SKU-013,Sports,South,Retail,2,61.44,115.68,86.47,8.14
ORD-000457,2025-07-01,CUST-0525,SKU-002,Beauty,East,Retail,1,64.29,87.93,49.93,12.35
ORD-000458,2025-04-03,CUST-0813,SKU-019,Electronics,South,Partner,5,111.52,926.37,570.01,81.95
ORD-000459,2024-11-16,CUST-0556,SKU-056,Home & Kitchen,South,Online,8,97.95,826.83,605.93,103.93
ORD-000460,2025-03-14,CUST-0399,SKU-010,Apparel,North,Partner,11,95.49,1717.74,1147.3,240.62
ORD-000461,2023-12-28,CUST-0072,SKU-001,Electronics,West,Partner,8,132.15,1194.25,873.15,163.22
ORD-000462,2023-11-24,CUST-0318,SKU-029,Apparel,East,Retail,10,38.71,372.65,256.12,32.91
ORD-000463,2023-03-25,CUST-0545,SKU-013,Apparel,South,Retail,6,180.37,1395.51,964.23,89.98
ORD-000464,2024-12-23,CUST-0894,SKU-018,Sports,East,Retail,3,85.59,320.98,222.83,42.78
ORD-000465,2023-11-11,CUST-0065,SKU-055,Sports,East,Retail,6,160.87,880.49,547.42,130.16
ORD-000466,2025-05-17,CUST-0397,SKU-026,Electronics,South,Partner,7,86.99,964.77,700.87,40.83
ORD-000467,2024-04-10,CUST-0536,SKU-027,Electronics,West,Retail,4,156.55,925.73,670.12,45.44
ORD-000468,2025-06-11,CUST-0155,SKU-033,Beauty,South,Partner,1,218.58,322.19,239.56,14.39
ORD-000469,2023-05-19,CUST-0242,SKU-049,Home & Kitchen,North,Partner,7,55.3,477.99,345.01,49.21
ORD-000470,2023-06-11,CUST-0324,SKU-033,Home & Kitchen,South,Online,10,90.86,1050.68,650.02,8.14
ORD-000471,2023-12-13,CUST-0272,SKU-007,Apparel,South,Partner,8,130.41,1097.13,767.72,58.44
ORD-000472,2023-01-27,CUST-0506,SKU-053,Sports,South,Online,11,206.77,2555.65,1602.56,345.85
ORD-000473,2024-05-06,CUST-0760,SKU-053,Home & Kitchen,North,Online,10,188.74,2719.04,1792.46,385.71
ORD-000474,2024-10-12,CUST-0852,SKU-024,Home & Kitchen,East,Partner,3,78.16,223.22,164.72,4.02
ORD-000475,2024-10-23,CUST-0853,SKU-013,Electronics,North,Online,8,101.76,792.33,494.7,48.47
ORD-000476,2023-08-03,CUST-0749,SKU-016,Sports,South,Partner,4,109.87,413.8,326.17,58.83
ORD-000477,2023-06-14,CUST-0351,SKU-004,Electronics,South,Partner,8,206.01,1886.47,1419.88,206.18
ORD-000478,2024-07-17,CUST-0370,SKU-031,Electronics,East,Online,4,40.9,186.4,137.2,0.47
ORD-000479,2024-09-25,CUST-0814,SKU-021,Home & Kitchen,South,Retail,1,98.47,92.66,55.08,7.71
ORD-000480,2025-08-02,CUST-0825,SKU-028,Sports,South,Retail,3,93.96,338.22,239.88,13.62
ORD-000481,2025-06-14,CUST-0601,SKU-052,Electronics,West,Online,1,143.48,209.3,126.29,15.26
ORD-000482,2024-01-15,CUST-0561,SKU-036,Apparel,West,Retail,8,168.32,1649.69,927.64,90.71
ORD-000483,2023-06-11,CUST-0207,SKU-016,Electronics,West,Partner,10,154.58,1787.51,1171.47,132.51
ORD-000484,2023-09-10,CUST-0227,SKU-008,Home & Kitchen,West,Partner,5,146.89,619.12,369.48,72.11
ORD-000485,2025-05-31,CUST-0020,SKU-038,Sports,North,Online,5,156.46,1194.48,880.91,169.34
ORD-000486,2024-04-01,CUST-0178,SKU-001,Electronics,East,Retail,1,49.53,73.2,53.26,4.62
ORD-000487,2025-09-19,CUST-0586,SKU-023,Apparel,East,Retail,10,82.26,867.61,636.39,27.4
ORD-000488,2024-10-19,CUST-0052,SKU-054,Apparel,North,Retail,3,134.7,389.66,307.53,4.06
ORD-000489,2024-08-18,CUST-0423,SKU-032,Electronics,West,Partner,2,137.15,276.66,159.07,34.37
